ID_ASO;EAN;NAZWA;ID_WALUTA;CENA_NETTO;VAT;ID_JED;ID_PROD
0402829;59001890;walentynki BOMB. LIQUER&VODKA 210g SOLIDARNOŚĆ-COLIAN;PLN;9,49;23;SZT;JUTRZENKA
0402830;59001890;babcia i dz. BOMB. LIQUER&VODKA 210g SOLIDARNOŚĆ-COLIAN;PLN;9,49;23;SZT;JUTRZENKA
0402840;59001890;komunia BOMB. ŚLIWKA NAŁĘCZOWSKA 350g SOLIDARNOŚĆ-COLIAN;PLN;14,84;23;SZT;JUTRZENKA
0402842;59001890;komunia BOMB. L'AMOUR 165g SOLIDARNOŚĆ-COLIAN;PLN;8;23;SZT;JUTRZENKA
0402843;59001890;komunia BOMB. OCZAROWANIE 175g SOLIDARNOŚĆ-COLIAN;PLN;8;23;SZT;JUTRZENKA
0402999;59003521;STEND KONF. KOMUNIA 14,7kg COLIAN;PLN;586,04;23;SZT;JUTRZENKA
0404000;59001897;01 CUK. ŚLIWKA NAŁĘCZOWSKA LUZ SOLIDARNOŚĆ-COLIAN;PLN;16,81;23;KG;JUTRZENKA
0404000A;59001897;CUK. ŚLIWKA NAŁĘCZOWSKA LUZ SOLIDARNOŚĆ-COLIAN;PLN;44,72;23;KG;JUTRZENKA
0404001;59001895;CUK. WIŚNIE W LIKIERZE boery LUZ SOLIDARNOŚĆ-COLIAN;PLN;37,28;23;KG;JUTRZENKA
0404002;59001897;$ CUK. LIQUEURS & VODKA LUZ SOLIDARNOŚĆ-COLIAN;PLN;26,2;23;KG;JUTRZENKA
0404020;59001895;CUK. ZŁOTE PRALINY MIX LUZ SOLIDARNOŚĆ-COLIAN;PLN;22,29;23;KG;JUTRZENKA
0404021;59001895;CUK. ZŁOTY ADWOKAT LUZ SOLIDARNOŚĆ-COLIAN;PLN;7,96;23;KG;JUTRZENKA
0404021A;0;gratis!!! 5+1 CUK. ZŁOTY ADWOKAT LUZ SOLIDARNOŚĆ-COLIAN;PLN;0,01;23;KG;JUTRZENKA
0404022;59001897;CUK. ZŁOTY MARCEPAN LUZ SOLIDARNOŚĆ-COLIAN;PLN;32,23;23;KG;JUTRZENKA
0404022A;59001890;cuk. złote wiśnie LUZ SOLIDARNOŚĆ-COLIAN;PLN;13,6;23;KG;JUTRZENKA
0404023;59001895;CUK. ZŁOTY ORZECH LUZ SOLIDARNOŚĆ-COLIAN;PLN;31,78;23;KG;JUTRZENKA
0404024;59001897;CUK. ZŁOTA TRUFLA LUZ SOLIDARNOŚĆ-COLIAN;PLN;17,28;23;KG;JUTRZENKA
0404025;59001895;$ CUK. ZŁOTE TOFFINO LUZ SOLIDARNOŚĆ-COLIAN;PLN;23,28;23;KG;JUTRZENKA
0404026;0;CUK. ALMONDO (2,5) LUZ SOLIDARNOŚĆ-COLIAN;PLN;24,49;23;KG;JUTRZENKA
0404027;0;CUK. KOKO-COCO (2,5) LUZ SOLIDARNOŚĆ-COLIAN;PLN;24,49;23;KG;JUTRZENKA
0404028;59001897;CUK. PISTACHIO (2,5) LUZ SOLIDARNOŚĆ-COLIAN;PLN;7,96;23;KG;JUTRZENKA
0404029A;59001897;11 cuk. fred w czek. (2,5) LUZ SOLIDARNOŚĆ-COLIAN;PLN;10;23;KG;JUTRZENKA
0404030;59001897;07 CUK. FIVE LUZ SOLIDARNOŚĆ-COLIAN;PLN;8,5;23;KG;JUTRZENKA
0404031;59001895;12 cuk. choco-choco (2,5) LUZ SOLIDARNOŚĆ-COLIAN;PLN;12,29;23;KG;JUTRZENKA
0404032;0;CUK. ZŁOTE PRALINY BO LUZ SOLIDARNOŚĆ-COLIAN;PLN;7,96;23;KG;JUTRZENKA
0404049;59001895;CUK. CHOCO CHOCO czek. z klasą (1) LUZ SOLIDARNOŚĆ-COLIAN;PLN;38,13;23;KG;JUTRZENKA
0404050;59001890;CUK. PISTACHIO czek. z klasą (1) LUZ SOLIDARNOŚĆ-COLIAN;PLN;38,13;23;KG;JUTRZENKA
0404051;59001895;CUK. GOLDEN ORANGE czek. z klasą LUZ SOLIDARNOŚĆ-COLIAN;PLN;14,99;23;KG;JUTRZENKA
0404052;59001895;CUK. GOLDEN ANANAS czek. z klasą LUZ SOLIDARNOŚĆ-COLIAN;PLN;14,99;23;KG;JUTRZENKA
0404053;59001895;CUK. ZŁOTA BRZOSKWINIA czek. z klasą LUZ SOLIDARNOŚĆ-COLIAN;PLN;14,99;23;KG;JUTRZENKA
0404078;59001897;CUK. MIESZANKA TRUFLOWA LUZ SOLIDARNOŚĆ-COLIAN;PLN;9,76;23;KG;JUTRZENKA
0404079;59001895;CUK. CHOCO MONA LUZ SOLIDARNOŚĆ-COLIAN;PLN;22,29;23;KG;JUTRZENKA
0404080;59001897;CUK. CHOCO DIDI LUZ SOLIDARNOŚĆ-COLIAN;PLN;18,85;23;KG;JUTRZENKA
0404081;59001895;CUK. MISTER RON truskawkowy (2,5) LUZ SOLIDARNOŚĆ-COLIAN;PLN;32,52;23;KG;JUTRZENKA
0404081B;59001897;duży kart. CUK. MISTER RON (8) LUZ SOLIDARNOŚĆ-COLIAN;PLN;16,08;23;KG;JUTRZENKA
0404082;0;promocja!! gratis CUK. MISTER RON LUZ SOLIDARNOŚĆ-COLIAN;PLN;0,01;23;KG;JUTRZENKA
0404083;59001897;CUK. nowość MISTER RON czekoladowo-mlecz. LUZ SOLIDARNOŚĆ-COLIAN;PLN;16,9;23;KG;JUTRZENKA
0404084;59001897;09 CUK. ZŁOTE MICHALINKI (1) LUZ SOLIDARNOŚĆ-COLIAN;PLN;8,99;23;KG;JUTRZENKA
0404085;59001897;08 duży kart. !!!! cuk. mieszanka truflowa (8) LUZ SOLIDARNOŚĆ-COLIAN;PLN;11;23;KG;JUTRZENKA
0404085A;59001897;09 cuk. mieszanka truflowa (3) LUZ SOLIDARNOŚĆ-COLIAN;PLN;9,9;23;KG;JUTRZENKA
0404099;59001897;08 CUK. MIESZANKA PRALIN (8) LUZ SOLIDARNOŚĆ-COLIAN;PLN;11;23;KG;JUTRZENKA
0404099A;59001897;10 worek 4kg!! CUK. MIESZANKA PRALIN LUZ SOLIDARNOŚĆ-COLIAN;PLN;11;23;KG;JUTRZENKA
0404100B;59001895;CUK. TOFFINO CZEKOLADOWE LUZ SOLIDARNOŚĆ-COLIAN;PLN;26,25;23;KG;JUTRZENKA
0404101;59001897;CUK. TOFFINO PORZECZKOWE LUZ SOLIDARNOŚĆ-COLIAN;PLN;10,5;23;KG;JUTRZENKA
0404102;59001897;CUK. TOFFINO ŚMIETANKOWE LUZ SOLIDARNOŚĆ-COLIAN;PLN;16,27;23;KG;JUTRZENKA
0404102B;59001897;10 cuk. toffino śmietankowe LUZ SOLIDARNOŚĆ-COLIAN;PLN;7;23;KG;JUTRZENKA
0404103;59001897;duży kart. CUK. TOFFINO CHOCO (8) LUZ SOLIDARNOŚĆ-COLIAN;PLN;13,56;23;KG;JUTRZENKA
0404104;59003521;02 CUK. TOFFINO W CZEKOLADZIE (3) LUZ SOLIDARNOŚĆ-COLIAN;PLN;11,5;23;KG;JUTRZENKA
0404105;59003521;04 CUK. TOFFINO W CZEKOLADZIE (3) LUZ SOLIDARNOŚĆ-COLIAN;PLN;11,5;23;KG;JUTRZENKA
0404120;59001897;CUK. GALARETKI WIOSENNE MIX W CZEK. LUZ SOLIDARNOŚĆ-COLIAN;PLN;29,21;23;KG;JUTRZENKA
0404121;59001897;01 cuk. galaretki wiosenne w czek. (0,5) LUZ SOLIDARNOŚĆ-COLIAN;PLN;11,99;23;KG;JUTRZENKA
0404122;59003521;duży kart. CUK. GALARETKI WIOSENNE MIX W CZEK. (8) LUZ SOLIDARNOŚĆ-COLIAN;PLN;13,99;23;KG;JUTRZENKA
0404140;59001890;CUK. GALARETKI JOLLY z nadzieniem (1) LUZ SOLIDARNOŚĆ-COLIAN;PLN;18,34;23;KG;JUTRZENKA
0404140A;0;gratis!!! CUK. GALARETKI JOLLY LUZ (JOLLY promo 20kg+3kg grat) COLIAN;PLN;0,01;23;KG;JUTRZENKA
0404140B;59001890;gratis!!! CUK. GALARETKI JOLLY LUZ (TOFFINO promo 10kg+1kg grat) COLIAN;PLN;0,01;23;KG;JUTRZENKA
0404141;59001890;CUK. GALARETKI JOLLY z nadzieniem (0,5) LUZ SOLIDARNOŚĆ-COLIAN;PLN;9;23;KG;JUTRZENKA
0404142;59001897;duży kart. CUK. GALARETKI JOLLY (8) LUZ SOLIDARNOŚĆ-COLIAN;PLN;11,95;23;KG;JUTRZENKA
0404145;59001890;CUK. tropikal GALARETKI JOLLY z nadzieniem (1) LUZ SOLIDARNOŚĆ-COLIAN;PLN;12,6;23;KG;JUTRZENKA
0404145B;59001890;"""3K"" tropikal CUK. GALARETKI JOLLY z nadzieniem (1) LUZ SOLIDARNOŚĆ-COLIAN";PLN;11,99;23;KG;JUTRZENKA
0404150;59001897;12 CUK. GALARETKI JOLLY z nadz.(12x280g) 3,36kg LUZ SOLIDARNOŚĆ-COLIAN;PLN;8,5;23;KG;JUTRZENKA
0404160;59001897;CUK. KRÓWKA MLECZNA LUZ SOLIDARNOŚĆ-COLIAN;PLN;23,33;23;KG;JUTRZENKA
0404161;59001890;00 CUK. KRÓWKA MLECZNA LUZ SOLIDARNOŚĆ-COLIAN;PLN;11,54;23;KG;JUTRZENKA
0404162;59001897;00 CUK. KRÓWKA KAKAOWA LUZ SOLIDARNOŚĆ-COLIAN;PLN;15,46;23;KG;JUTRZENKA
